"breathed","breathe","vydechl","vydechnout","pf"," He breathed out heavily and swallowed as he choked back tears."," Kim těžce vydechl a polkl, aby zadržel slzy."
"swallowed","swallow","polkl","polknout","pf"," He breathed out heavily and swallowed as he choked back tears."," Kim těžce vydechl a polkl, aby zadržel slzy."
"nodded","nod","Přikývl","přikývnout","pf"," Kim nodded."," Přikývl."
"get","get","přinesu","přinést","pf"," “ I ’ ll get a chair. ”"," "" Počkej, přinesu ti něco k sezení. """
"brought","bring","donesl","donést","pf"," He brought a dining room chair in and placed it by the floor lamp."," Z jídelny donesl do obýváku křesílko a postavil ho vedle lampy z druhé strany."
"brought","bring","postavil","postavit","pf"," He brought a dining room chair in and placed it by the floor lamp."," Z jídelny donesl do obýváku křesílko a postavil ho vedle lampy z druhé strany."
"placed","place","postavil","postavit","pf"," He brought a dining room chair in and placed it by the floor lamp."," Z jídelny donesl do obýváku křesílko a postavil ho vedle lampy z druhé strany."
"said","say","říkal","říkat","impf"," “ Doctor, I have great sympathy for you given that your daughter is gravely ill, ” Judge Harlowe said."," "" Pane doktore, s ohledem na vážné onemocnění vaší dcerky s vámi hluboce sympatizuji, "" říkal právě Harlowe."
"hope","hope","Doufám","doufat","impf"," “ I hope you seek some help, Doctor, ” Judge Harlowe said."," "" Doufám, že si zajistíte nějakou právní pomoc, pane doktore, "" pokračoval soudce."
"say","say","neřek","říci","pf"," He stared at me but didn ’ t say anything."," Koukal na mě, ale neřek ani slovo."
"hope","hope","doufat","doufat","impf"," Let ’ s hope to hell he didn ’ t recognize me. ”"," Musíme doufat, že mě nepoznal. """
"recognize","recognize","nepoznal","poznat","pf"," Let ’ s hope to hell he didn ’ t recognize me. ”"," Musíme doufat, že mě nepoznal. """
"returned","return","vrátil","vrátit","pf"," After splashing some cold water on his face and replacing the earplug, Kim took a deep breath and returned to the kill floor."," Postříkal si tvář studenou vodou, ucpal si zase ucho ochrannou zátkou, zhluboka se nadechl a vrátil se na porážku."
"waiting","wait","čekal","čekat","impf"," Jed was standing close by, obviously waiting for Kim."," Jed postával opodál a zřejmě na něj čekal."
"handed","hand","podával","podávat","impf"," Jed gave him a wry smile in return and handed him the long-handled, stiff-bristled broom."," Ušklíbl se na Kima a podával mu smeták, tvrdý kartáčem na dlouhé tyči."
"doing","do","jdete","jít","impf"," “ Why are you doing this to me? ”"," "" Proč po mně jdete? """
"come","come","jdu","jít","impf"," I ’ ve come to kill you."," A jdu tě sejmout, kamaráde."
"pay","pay","zaplatili","zaplatit","pf"," They pay me good for this. ”"," Dobře mi za to zaplatili, abys věděl. """
"think","think","uvažovat","uvažovat","impf"," To help him think, Kim tore the earphone from his ear."," Aby mohl nerušeně uvažovat, co teď, vytrhl si raději sluchadlo z ucha"
"tore","tear","vytrhl","vytrhnout","pf"," To help him think, Kim tore the earphone from his ear."," Aby mohl nerušeně uvažovat, co teď, vytrhl si raději sluchadlo z ucha"
"holding","hold","držel","držet","impf"," Carlos took a step into the room, holding up the knife."," Carlos postoupil dál do místnosti a napřáhl ruku, ve které držel nůž."
"raised","raise","pozvedl","pozvednout","pf"," Kim instinctively raised the mop."," Kim proti němu instinktivně pozvedl smeták."
"laughed","laugh","zasmál","zasmát","pf"," Carlos laughed."," Carlos se zasmál."
"turned","turn","otočil","otočit","pf"," As soon as he could, he turned to the refrigerator, opened the patty box and extracted the eight burgers he needed."," Jakmile se mu trochu uvolnilo, otočil se k lednici, otevřel krabici s hamburgery a vyndal z ní osm kousků, které pro nejbližší dobu potřeboval."
"opened","open","otevřel","otevřít","pf"," As soon as he could, he turned to the refrigerator, opened the patty box and extracted the eight burgers he needed."," Jakmile se mu trochu uvolnilo, otočil se k lednici, otevřel krabici s hamburgery a vyndal z ní osm kousků, které pro nejbližší dobu potřeboval."
"extracted","extract","vyndal","vyndat","pf"," As soon as he could, he turned to the refrigerator, opened the patty box and extracted the eight burgers he needed."," Jakmile se mu trochu uvolnilo, otočil se k lednici, otevřel krabici s hamburgery a vyndal z ní osm kousků, které pro nejbližší dobu potřeboval."
"needed","need","potřeboval","potřebovat","impf"," As soon as he could, he turned to the refrigerator, opened the patty box and extracted the eight burgers he needed."," Jakmile se mu trochu uvolnilo, otočil se k lednici, otevřel krabici s hamburgery a vyndal z ní osm kousků, které pro nejbližší dobu potřeboval."
"came","come","přišly","přijít","pf"," These just came in today. ”"," Tyhle hamburgery přišly teprve dneska. """
"looked","look","pohlédl","pohlédnout","pf"," Kim pushed his way to the bedside and looked at his daughter."," Kim se mezi nimi protlačil k lůžku a pohlédl na dcerušku."
"whispered","whisper","zašeptal","zašeptat","pf"," “ Becky, it ’ s me, Dad, ” Kim whispered into her ear."," "" Becky, to jsem já, táta, "" zašeptal jí do ouška."
"said","say","odpověděl","odpovědět","pf"," “ No, that ’ s not possible, ” Claude said."," "" To bohužel není možné, "" odpověděl."
"requires","require","vyžaduje","vyžadovat","impf"," “ AmeriCare requires a gatekeeper."," "" AmeriCare vyžaduje svého smluvního lékaře."
"help","help","Pomůžete","pomoci","pf"," Will you help me for my daughter ’ s sake?"," Pomůžete mi, už jen kvůli ní?"
"find","find","zjistím","zjistit","pf"," I can ’ t help her medically, but I ’ m sure as hell going to find out how she got sick, and maybe spare other kids from the same fate. ”"," Jako lékař pro ni nemůžu nic udělat, ale umínil jsem si, že zjistím, jak to dostala, a možná tak ochráním jiné děti před podobným osudem. """
"got","get","dostala","dostat","pf"," I can ’ t help her medically, but I ’ m sure as hell going to find out how she got sick, and maybe spare other kids from the same fate. ”"," Jako lékař pro ni nemůžu nic udělat, ale umínil jsem si, že zjistím, jak to dostala, a možná tak ochráním jiné děti před podobným osudem. """
"drove","drive","jel","jet","impf"," KIM drove like a madman, oblivious to the rain-slicked streets."," Kim jel jako šílenec, bez ohledu na to, že by na vlhké vozovce mohl dostat smyk."
"guard","guard","střežila","střežit","impf"," It ’ s a case of asking the fox to guard the henhouse. ”"," Jako byste pověřili lišku, aby střežila kurník. """
"help","help","pomohla","pomoci","pf"," I ’ d like to help you, but I can ’ t until you have something tangible. ”"," Ráda bych vám pomohla, ale to byste musel přijít s něčím hmatatelnějším. """
"feel","feel","Cítil","cítit","impf"," He could feel his anger rising, but he fought against it."," Cítil, jak v něm narůstá hněv, ale vší silou se krotil."
"rising","rise","narůstá","narůstat","impf"," He could feel his anger rising, but he fought against it."," Cítil, jak v něm narůstá hněv, ale vší silou se krotil."
"admit","admit","připustit","připustit","pf"," He had to admit he understood Kelly ’ s position, and the realization only renewed his determination."," Musel si připustit, že Kellyin postoj docela chápe, a jenom to posílilo jeho rozhodnutí."
"understood","understand","chápe","chápat","impf"," He had to admit he understood Kelly ’ s position, and the realization only renewed his determination."," Musel si připustit, že Kellyin postoj docela chápe, a jenom to posílilo jeho rozhodnutí."
"bought","buy","koupila","koupit","pf"," It had been under his leadership that the company had been bought out by Foodsmart and that the new plant had been constructed."," Když podnik koupila společnost Foodsmart a postavila tento nový závod, stál už v jeho čele."
"constructed","construct","postavila","postavit","pf"," It had been under his leadership that the company had been bought out by Foodsmart and that the new plant had been constructed."," Když podnik koupila společnost Foodsmart a postavila tento nový závod, stál už v jeho čele."
"say","say","říct","říci","pf"," “ I ’ d say we don ’ t have much time."," "" Těžko říct."
"admitted","admit","připustil","připustit","pf"," “ You ’ re right, ” he admitted."," "" Máš pravdu, "" připustil."
"need","need","potřebuju","potřebovat","impf"," “ But I need more time."," "" Ale já potřebuju víc času."
"ask","ask","poprosil","poprosit","pf"," Would it be too much to ask for you to go ahead and make the arrangements?"," Chtěl bych toho na tobě už příliš, kdybych tě poprosil, aby sis to všechno vzala na starost ty?"
"agree","agree","souhlasit","souhlasit","impf"," I ’ ll agree to anything you decide. ”"," Ale budu souhlasit se vším, co sama rozhodneš. """
"decide","decide","rozhodneš","rozhodnout","pf"," I ’ ll agree to anything you decide. ”"," Ale budu souhlasit se vším, co sama rozhodneš. """
"handed","hand","podaly","podat","pf"," The nurses handed the paddles to Jason."," Sestry mu podaly elektrody."
"pressed","press","stiskl","stisknout","pf"," He positioned the paddles and pressed the discharge button."," Přiložil elektrody a stiskl spínač."
"want","want","chci","chtít","impf"," “ I want calcium! ”"," "" Já chci kalcium. """
"repeated","repeat","opakoval","opakovat","impf"," “ Epinephrine, ” Kim repeated."," "" Adrenalin! "" opakoval Kim."
"trying","try","snažila","snažit","impf"," “ Her name is Becky Reggis, ” Caroline said, trying to yank off her skate."," "" Jmenuje se Becky Reggisová, "" vysvětlovala jí Caroline, která se mezitím snažila shodit z nohou bruslařské boty."
"elicited","elicit","Vyvolalo","vyvolat","pf"," His comment elicited some laughter."," Vyvolalo to sporadický smích."
"started","start","začali","začít","pf"," The cars were whisked away by the valets, and the men and their wives started up the grand staircase."," Jejich vozy odvezli příslušníci Masonova personálu zaparkovat a oba muži a jejich manželky začali vystupovat po velkolepém schodišti k hlavnímu vchodu."
"trust","trust","Doufám","doufat","impf"," “ I trust you called your security, ” Everett said sotto voce."," "" Doufám, žes dal echo svým hlídačům, "" řekl tiše Everett."
"said","say","řekl","říci","pf"," “ I trust you called your security, ” Everett said sotto voce."," "" Doufám, žes dal echo svým hlídačům, "" řekl tiše Everett."
"come","come","dorazila","dorazit","pf"," The previous night, Dr. Stevens had come into the ER within a half hour of being paged."," Doktorka Claire Stevensová dorazila na ambulanci půl hodiny poté, co ji zavolali."
"developed","develop","vyvolal","vyvolat","pf"," “ She developed a cardiac effusion which brought on symptoms of tamponade."," "" Objevil se u ní perikardiální výpotek, který vyvolal srdeční tamponádu."
"brought","bring","vyvolal","vyvolat","pf"," “ She developed a cardiac effusion which brought on symptoms of tamponade."," "" Objevil se u ní perikardiální výpotek, který vyvolal srdeční tamponádu."
"handed","hand","podal","podat","pf"," At the receiving counter, Kim fished the two hamburger patties, now defrosted, out of his left pocket and handed them to the technician."," Zašel k příjmu, vylovil z kapsy ony dva hamburgery, teď už beznadějně rozmrazené, a podal je ženě v laboratorním plášti, který tam měla službu."
"refrigerated","refrigerate","nezmrazil","zmrazit","pf"," “ It might have been better if you ’ d refrigerated the samples. ”"," "" Škoda že jste ten materiál znovu nezmrazil."
"heard","hear","Slyšela","slyšet","impf"," “ I heard you go out, ” Tracy said."," "" Slyšela jsem tě, když jsi odcházel, "" řekla."
"go","go","odcházel","odcházet","impf"," “ I heard you go out, ” Tracy said."," "" Slyšela jsem tě, když jsi odcházel, "" řekla."
"said","say","řekla","říci","pf"," “ I heard you go out, ” Tracy said."," "" Slyšela jsem tě, když jsi odcházel, "" řekla."
"need","need","Musím","muset","impf"," I need a breather. ”"," Musím se nadechnout čerstvého vzduchu. """
"saw","see","uviděla","uvidět","pf"," TRACY soon saw Kim emerge from the front door and jog in her direction."," Za chvíli ho uviděla, jak vychází z hlavního vchodu a kluše směrem k ní."
"talk","talk","mluvit","mluvit","impf"," It ’ s been driving me crazy not to be able to talk to you. ”"," Myslela jsem, že se zblázním, když jsem s tebou nemohla mluvit. """
"want","want","Chcete","chtít","impf"," You want me to get him while he ’ s here? ”"," Chcete, abych ho sejmul rovnou tady? """
"ran","run","utíkal","utíkat","impf"," “ But then I started worrying about you, especially with how agitated you were when you ran out of the hospital."," "" Ale pak jsem si vzpomněla na tebe a dostala jsem strach, protože když jsi utíkal z nemocnice, byl jsi hrozně rozrušený."
"lost","lose","ztratili","ztratit","pf"," I thought that since we ’ ve both lost the same daughter, we ’ re the only ones that could have any idea of how we feel."," Napadlo mě, že jsme oba ztratili touž dceru, a že si asi jenom my dva můžeme představit, jak tomu druhému je. """
"turned","turn","otočil","otočit","pf"," As soon as Marsha left, Kim turned and looked up at his dark, deserted house."," Pak se otočil a zadíval na svůj potemnělý, opuštěný dům."
"flooded","flood","zaplavila","zaplavit","pf"," The crushing melancholy flooded back."," Znovu ho zaplavila drtivá vlna smutku."
"sending","send","poslala","poslat","pf"," “ By the way, Kim said, “ thanks for sending Kelly Anderson to the surgical lounge."," "" Mimochodem, "" poznamenal Kim, "" vřelé díky za to, že jsi za mnou do špitálu poslala Kelly Andersonovou."
"send","send","neposlala","poslat","pf"," “ I didn ’ t send her, ” Tracy said."," "" Já ji za tebou neposlala, "" bránila se Kelly."
"told","tell","řekla","říci","pf"," “ I just told her I thought you were in surgery. ”"," "" Jenom jsem jí řekla, kde by tě nejspíš mohla najít. """
"saw","see","uviděla","uvidět","pf"," Over Kim ’ s shoulder, Tracy saw her guest stand up."," Přes Kimovo rameno uviděla, že její host vstává."
"died","die","zemřela","zemřít","pf"," It is thought that the motive for this unprovoked killing is that Dr. Reggis believed his daughter died of meat slaughtered at Higgins and Hancock."," Motivem tohoto ničím nevyprovokovaného činu mohla být utkvělá představa doktora Reggise, že jeho dcera zemřela po požití nakaženého masa, zpracovaného na jmenovaných jatkách."
"said","say","vyjádřil","vyjádřit","pf"," He also said that Mr. Mateo was a valued worker and a devoted Catholic, who tragically leaves behind an invalid wife and six young children ...."," Dodal, že pan Mateo, hluboce věřící katolík, byl vynikající pracovník, a vyjádřil hlubokou lítost, že po sobě zanechává tělesně postiženou manželku a šest nezletilých dětí."
"tossed","toss","odhodil","odhodit","pf"," Kim angrily tossed the paper onto the passenger seat and drove back to the motel."," Kim noviny štítivě odhodil na sedadlo spolujezdce a rozjel se zpátky k motelu."
"sat","sit","posadil","posadit","pf"," Carl sat back down on the couch."," Carl se znovu posadil na gauč."
"saw","see","Viděl","vidět","impf"," “ I saw that interview with Kelly Anderson, ” Carl said."," "" Viděl jsem ten váš rozhovor s Kelly Andersonovou - asi před měsícem v televizi, "" Carl rozhovor ..."
"said","say","řekl","říci","pf"," “ I ’ m sorry, ” Kim said."," "" To nerad slyším, "" řekl na to Kim."
"hoping","hope","Doufal","doufat","impf"," “ I was hoping most people missed it. ”"," "" Doufal jsem, že se moc lidí nekoukalo. """
"Thank","thank","Děkuji","děkovat","impf"," “ Thank you, ” Kim said."," "" Děkuji."
"saw","see","Viděl","vidět","impf"," I saw it myself. ”"," Viděl jsem to na vlastní oči."
"heard","hear","zaslechnout","zaslechnout","pf"," I heard them talking about it before I surprised them."," Stačil jsem zaslechnout, jak si o těchhle jatkách něco říkají."
"think","think","měli","mít","impf"," I think Daryl Webster should be warned. ”"," Asi bysme měli Daryla Webstera varovat. """
"warned","warn","varovat","varovat","impf"," I think Daryl Webster should be warned. ”"," Asi bysme měli Daryla Webstera varovat. """
"See","see","Uvidíme","uvidět","pf"," “ See you at Bobby Bo ’ s, ” Everett said."," Uvidíme se u Bobby Boa. """
"left","leave","nechala","nechat","pf"," She left the motor running."," Motor nechala běžet."
"see","see","sledovat","sledovat","impf"," “ You can ’ t go onto the production floor, but we have a glassed-in observation walk so you can see the whole process. ”"," "" Přímo do výroby vás pochopitelně nemůžeme pustit, ale máme tam zasklenou galerii pro návštěvníky, odkud se dá sledovat celý výrobní proces. """
"said","say","řekl","říci","pf"," “ That ’ s a start, I suppose, ” Kim said."," "" Aspoň něco, "" řekl na to Kim."
"led","lead","Zavedl","zavést","pf"," Jack led Kim along a corridor and started up some stairs."," Zavedl Kim do jedné chodby a odtud na schodiště."
"stop","stop","přestanete","přestat","pf"," I ’ m sure that if you just stop and think for a moment, you ’ ll understand. ”"," Jsem si jist, že když přestanete střečkovat a trochu se zamyslíte, bude vám to jasné. """
"narrowed","narrow","zúžily","zúžit","pf"," Kim ’ s eyes narrowed as he stared at David."," Kimovi oči se zúžily a doktora Washingtona jimi přímo probodával."
"sensed","sense","vycítila","vycítit","pf"," Tracy sensed the electricity in the air."," Tracy vycítila napětí, které viselo ve vzduchu."
"nodded","nod","přikývl","přikývnout","pf"," Kim nodded to Tracy."," Kim přikývl."
"said","say","řekl","říci","pf"," “ Okay, ” he said."," "" Tak dobře, "" řekl."
"turned","turn","obrátil","obrátit","pf"," Then Kim turned back to Becky."," Pak se Kim obrátil k Becky."
"Thank","thank","děkuji","děkovat","impf"," “ Thank you, ” Kim said."," "" Moc vám děkuji, "" řekl Kim."
"said","say","řekl","říci","pf"," “ Thank you, ” Kim said."," "" Moc vám děkuji, "" řekl Kim."
"appeared","appear","objevil","objevit","pf"," Within minutes Tracy ’ s station wagon appeared."," Za pár minut se objevil Tracyin stejšn."
"opened","open","otevřel","otevřít","pf"," Kim jumped down and opened the back door."," Kim seskočil z plošiny, doběhl k němu a otevřel zadní dvířka."
"lying","lie","ležela","ležet","impf"," Becky was lying on the seat on her side."," Becky ležela na boku na zadním sedadle."
"said","say","odpověděl","odpovědět","pf"," “ Six o ’ clock, ” Kim said."," "" V šest, "" odpověděl Kim."
"pressed","press","přitiskl","přitisknout","pf"," Picking up his knife, he pressed himself against the wall at the doorless opening to the kill-room floor."," Pak vytáhl nůž a přitiskl se ke stěně těsně vedle velkého neuzavřeného obdélníkového otvoru, který spojoval vykosťovací místnost s porážkovou halou."
"intending","intend","chtěl","chtít","impf"," Kim rounded the end of the counter, intending to talk directly with the chef."," Kim obešel ze strany pult, protože si chtěl promluvit přímo s kuchařem."
"talk","talk","promluvit","promluvit","pf"," Kim rounded the end of the counter, intending to talk directly with the chef."," Kim obešel ze strany pult, protože si chtěl promluvit přímo s kuchařem."
"tried","try","pokusil","pokusit","pf"," He tried to gently return the necrotic tissue to Becky ’ s chest cavity."," Pak se něžně pokusil vrátit nekrotickou tkáň zpátky do Beckyiny hrudní dutiny."
"return","return","vrátit","vrátit","pf"," He tried to gently return the necrotic tissue to Becky ’ s chest cavity."," Pak se něžně pokusil vrátit nekrotickou tkáň zpátky do Beckyiny hrudní dutiny."
"calm","calm","uklidněte","uklidnit","pf"," “ Dr. Reggis, you have to calm down, ” Kathleen said."," "" Pane kolego - uklidněte se, prosím vás, "" napomínala ho doktorka Morganová."
"breathed","breathe","dýchal","dýchat","impf"," He breathed out noisily."," Chraptivě dýchal."
"caused","cause","vyvolává","vyvolávat","impf"," It ’ s usually caused by E. coli O157:H7 of which there are about twenty thousand cases a year."," Obvykle ho vyvolává E. coli O157 : H7, jehož výskyt u nás teď ročně zaznamenáváme asi u dvaceti tisíc případů."
"vacated","vacate","uvolnilo","uvolnit","pf"," Kim collapsed into the chair vacated by Claire and buried his head in his hands."," Kim těžce dosedl do křesla, které se jejím odchodem uvolnilo."
"picked","pick","Vzal","vzít","pf"," Paul picked up his spatula and began slipping the cooked burgers into their buns."," Vzal špachtli a začal vkládat hotové hamburgery do žemlí."
"began","begin","začal","začít","pf"," Paul picked up his spatula and began slipping the cooked burgers into their buns."," Vzal špachtli a začal vkládat hotové hamburgery do žemlí."
"removed","remove","odebrat","odebrat","pf"," The patty that had been leaning up against another was pushed aside so that the one beneath could be removed."," Karbanátek, který se zčásti opíral i jiný, odsunul stranou, aby mohl odebrat ten spodní."
"tried","try","Zkusil","zkusit","pf"," He tried it, and to his relief, it opened into a dark room."," Zkusil je a velmi se mu ulevilo, když se otevřely."
"opened","open","otevřely","otevřít","pf"," He tried it, and to his relief, it opened into a dark room."," Zkusil je a velmi se mu ulevilo, když se otevřely."
"began","begin","začaly","začít","pf"," The door handle began to move."," A pak se dveře začaly otevírat."
"waiting","wait","Čekám","čekat","impf"," “ My sick child has been waiting for two and a half hours. ”"," "" Čekám tady s nemocným dítětem už víc než dvě a půl hodiny. """
"said","say","řekl","říci","pf"," “ Rebecca Reggis, ” Kim said."," "" Rebecca Reggisová, "" řekl Kim."
"looked","look","podíval","podívat","pf"," David glanced at the sign-in sheet, then looked at his watch."," David Washington se podíval na průvodní kartu a potom na hodinky."
"wait","wait","čekali","čekat","impf"," That ’ s too long to wait."," To jste vážně čekali hrozně dlouho."
"asked","ask","zeptal","zeptat","pf"," You are on staff here? ” he asked Kim."," Vy u nás pracujete? "" zeptal se Kima."
"fill","fill","vyplním","vyplnit","pf"," “ To cover ourselves I ’ ll even fill out a process deficiency report."," "" Stejně vyplním záznam o provozní poruše - abysme byli krytý."
"looked","look","podíval","podívat","pf"," Jed looked down at his clipboard."," Jed se podíval na svou psací destičku."
"found","find","našla","najít","pf"," Marsha had found something in the paperwork about the head of the last animal on the day the meat for Becky ’ s hamburger might have been slaughtered. ”"," Marsha našla v podnikové evidenci jakési hlášení, podle kterého se toho dne, kdy odtud podle všeho odešlo maso na Beckyin hamburger, s jednou hlavou něco stalo - nějaká nehoda či co. """
"hurried","hurry","spěchala","spěchat","impf"," Becky hoisted the edge of her blanket and hurried up the stairs."," Becky si povytáhla deku, aby nezakopla, a spěchala po schodech nahoru."
"gotten","get","přijít","přijít","pf"," “ Becky could have gotten sick whether you left town or not."," "" Na Becky to mohlo přijít, i kdybys byla tady."
"said","say","řekla","říci","pf"," “ Not until I look at the company records, ” Marsha said."," "" Napřed musím projít taky vlastní záznamy firmy, "" řekla Marsha."
"take","take","trvat","trvat","impf"," “ It shouldn ’ t take me much longer."," "" To už by nemělo trvat tak dlouho."
"call","call","Zavolám","zavolat","pf"," I ’ ll call you back in a half hour or so. ”"," Zavolám znova asi tak za půl hodiny. """
"object","object","namítnout","namítnout","pf"," Marsha disconnected before Kim had a chance to object."," Zavěsila, než měl Kim čas cokoli namítnout."
"show","show","předvedu","předvést","pf"," “ I ’ ll show you in a second. ”"," "" Hned ti to předvedu. """
"turned","turn","otočil","otočit","pf"," He tossed the eight patties in his hand onto the grill and turned around to get the box of patties out of the refrigerator."," Osm hamburgerů, které držel v rukou, uložil na gril a otočil se k lednici, aby z ní tu krabici zase vytáhl."
"sold","sell","prodali","prodat","pf"," Hell, it looks a mite better ’ n that one we sold to the slaughterhouse last week. ”"," Ta, co jsme ji minulej tejden prodali na jatka, na tom přeci byla mnohem hůř. """
"see","see","postará","postarat","pf"," Tom ’ s agreed to look in on my patients, but I have to see them too."," Tom mi slíbil, že se o moje pacienty postará, ale stejně se na ně musím taky podívat."
"look","look","podívat","podívat","pf"," Tom ’ s agreed to look in on my patients, but I have to see them too."," Tom mi slíbil, že se o moje pacienty postará, ale stejně se na ně musím taky podívat."
"see","see","podívat","podívat","pf"," Tom ’ s agreed to look in on my patients, but I have to see them too."," Tom mi slíbil, že se o moje pacienty postará, ale stejně se na ně musím taky podívat."
"go","go","pojedu","jet","impf"," Then I ’ ll go see Kelly Anderson."," Potom pojedu za Kelly Andersonovou."
"lives","live","bydlí","bydlet","impf"," I happen to know where she lives. ”"," Vím, kde bydlí. """
"said","say","řekla","říci","pf"," “ I know it is difficult, ” Tracy said."," "" Musíme se taky dohodnout kvůli Becky, "" řekla Tracy."
"nodded","nod","přikývl","přikývnout","pf"," Kim nodded but looked off in the distance."," Kim přikývl a upřeně se zahleděl někam do dálky."
"wait","wait","počkej","počkat","pf"," “ You wait here, ” Bart said, as he pulled to a stop near the chute that led from the stockyard into the factory."," "" Ty počkej tady, "" vyzval Bart Willyho, když zastavili před vpustí, která vedla z ohrady do nitra objektu."
"led","lead","vedla","vést","impf"," “ You wait here, ” Bart said, as he pulled to a stop near the chute that led from the stockyard into the factory."," "" Ty počkej tady, "" vyzval Bart Willyho, když zastavili před vpustí, která vedla z ohrady do nitra objektu."
"disappeared","disappear","zmizel","zmizet","pf"," They got out of the van and Bart disappeared down the chute."," Vystoupili z vozu a Bart zmizel v tom tunelu."
"control","control","ovládnout","ovládnout","pf"," “ It ’ s okay, Pumpkin, Daddy ’ s here, ” Kim said, struggling to control his emotions."," "" Jen klid, kočičko, táta už je tady, "" uklidňoval ji a horečně se snažil ovládnout svoje rozrušení."
"go","go","jít","jít","impf"," “ Perhaps we should go outside, ” Claire said."," "" Asi bychom měli jít ven, "" navrhla Claire."
"nodded","nod","přikývl","přikývnout","pf"," Kim nodded."," Kim přikývl."
"said","say","říkala","říkat","impf"," “ Mom said you would say something like that, ” Becky said."," "" Máma říkala, že od tebe uslyším přesně tohle, "" poznamenala Becky."
"say","say","říkala","říkat","impf"," “ Mom said you would say something like that, ” Becky said."," "" Máma říkala, že od tebe uslyším přesně tohle, "" poznamenala Becky."
"said","say","říkala","říkat","impf"," “ Mom said you would say something like that, ” Becky said."," "" Máma říkala, že od tebe uslyším přesně tohle, "" poznamenala Becky."
"deposited","deposit","Uložil","uložit","pf"," He deposited the food and drink on top of the dispenser."," Uložil pečivo a nápoje do vozu a vrátil se k automatu."
"spun","spin","Otočil","otočit","pf"," He spun on his heels and ran from the room."," Otočil se k nim zády a vyběhl z čekárny."
"said","say","řekla","říci","pf"," “ I ’ m so sorry about your daughter, ” Marsha said."," "" Vaší dcerušky je mi moc líto, "" řekla Marsha."
"Thank","thank","Děkuju","děkovat","impf"," “ Thank you, ” Tracy said."," "" Děkuju vám, "" hlesla Tracy."
"cried","cry","Plakala","plakat","impf"," She ’ d cried so much that she was almost out of tears."," Plakala už tolikrát, že jí docházely."
"said","say","řekla","říci","pf"," “ I wasn ’ t aware your daughter was quite this ill, ” Marsha said."," "" Netušila jsem, že je to s ní tak vážné, "" řekla Marsha."
"speak","speak","mluvil","mluvit","impf"," “ I ’ d like to speak to the manager. ”"," "" Rád bych mluvil se zdejším panem vedoucím. """
"found","find","Objevila","objevit","pf"," “ I found a deficiency report on the same animal that had nothing to do with its being sick or not having been seen by the vet."," "" Objevila jsem hlášení o porušení předpisů, týkající se právě tohoto kusu, ale nemluví se v něm o tom, že by to zvíře bylo nemocné nebo že by ho neprohlédl veterinář."
"heard","hear","slyšel","slyšet","impf"," Kim heard a loud thump then the rustling of papers and then the distinctive sound of a file cabinet drawer being slammed shut."," Kim slyšel, jak přibouchla zásuvku registratury."
"said","say","řekl","říci","pf"," “ Excuse me, ” Kim said."," "" Omlouvám se, "" řekl Kim."
"pointed","point","ukázala","ukázat","pf"," Then she pointed ahead, through the windshield."," Potom ukázala skrz přední sklo."
"sound","sound","znělo","znít","impf"," “ I ’ m sure it is, ” Kim said, trying not to sound as if he cared."," "" Pěkný, to jistě, "" přisvědčil Kim a snažil se, aby to znělo naprosto lhostejně."
"thought","think","zdálo","zdát","impf"," She felt warm, but he thought it might have been because his hand was cold."," Její čelíčko se mu zdálo trochu teplé, ale to mohlo být i tím, že před chviličkou přišel ze zimy venku."
"said","say","odpověděla","odpovědět","pf"," “ About the same, ” Becky said."," "" Pořád stejně, "" odpověděla Becky."
"admitted","admit","připouštěla","připouštět","impf"," “ Just a little, ” Becky admitted."," "" Jenom trošku, "" připouštěla."
"controlled","control","vládla","vládnout","impf"," THE level of activity in the kitchen and service area of the Onion Ring, commensurate with the number of customers, was controlled pandemonium."," V kuchyni a za výdejním pultem vládla zatím horečná činnost, která by se dala nejlépe charakterizovat jako organizovaný zmatek."
"worked","work","pracoval","pracovat","impf"," When the restaurant was this busy, Roger worked the line."," Když byl v restauraci takovýhle šrumec, pracoval naplno s ostatními."
"want","want","Chci","chtít","impf"," “ I want to show you something, ” she said."," "" Chci vám totiž něco ukázat, "" vysvětlovala mu."
"show","show","ukázat","ukázat","pf"," “ I want to show you something, ” she said."," "" Chci vám totiž něco ukázat, "" vysvětlovala mu."
"think","think","myslím","myslet","impf"," “ And I think we should talk, doctor to doctor. ”"," "" A myslím, že bychom si měli promluvit - jako lékař s lékařem. """
"think","think","měli","mít","impf"," “ And I think we should talk, doctor to doctor. ”"," "" A myslím, že bychom si měli promluvit - jako lékař s lékařem. """
"talk","talk","promluvit","promluvit","pf"," “ And I think we should talk, doctor to doctor. ”"," "" A myslím, že bychom si měli promluvit - jako lékař s lékařem. """
"got","get","dostali","dostat","pf"," It was mid-morning by the time they got to Higgins and Hancock."," Dopoledne už hodně pokročilo, než se dostali na dálnici a rozjeli se po ní směrem k jatkám Higgins a Hancock."
"go","go","jdeme","jít","impf"," “ Cuff him and we ’ ll go see, ” Douglas said."," "" Dej mu želízka a jdeme se podívat, "" navrhl Douglas."
"see","see","podívat","podívat","pf"," “ Cuff him and we ’ ll go see, ” Douglas said."," "" Dej mu želízka a jdeme se podívat, "" navrhl Douglas."
